index,ID_SITE_RATTACHE,HOSPI_CODE_UCD,MONTH,QUANTITY,N_UFS,DATE,N_ETB,POPULATION,P_MEDICAL,PN_MEDICAL,LIT_HC,LIT_HP,SEJ_MCO,SEJ_HAD,SEJ_PSY,SEJ_SSR,SEJ_SLD,TREND,SEASONAL,RESID
1194,HOSPI_3,3400891996128,3,109470.0,31.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,103642.91666666667,6353.570601851847,-526.4872685185182
1195,HOSPI_4,3400891996128,3,219700.0,2.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,201125.08333333334,7548.647569444434,11026.269097222223
1197,HOSPI_2,3400892052120,3,30.0,1.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,757.9166666666666,44.31134259259249,-772.2280092592591
1198,HOSPI_3,3400892052120,3,1580.0,3.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,1756.2499999999998,55.51504629629638,-231.76504629629616
1199,HOSPI_4,3400892052120,3,10290.0,1.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,9192.5,1742.829861111111,-645.3298611111111
1201,HOSPI_2,3400892065366,3,35.0,2.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2308.833333333333,-243.66666666666669,-2030.1666666666663
1202,HOSPI_3,3400892065366,3,8800.0,10.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,7556.333333333331,397.1574074074082,846.5092592592606
1203,HOSPI_4,3400892065366,3,25320.0,1.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,19108.75,5130.538194444444,1080.7118055555557
1205,HOSPI_2,3400892075761,3,50.0,3.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,997.0833333333333,-305.5381944444444,-641.5451388888889
1206,HOSPI_3,3400892075761,3,3080.0,7.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,2491.6666666666665,521.7013888888889,66.63194444444457
1207,HOSPI_4,3400892075761,3,9900.0,1.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,9873.75,31.99652777777777,-5.7465277777777715
1209,HOSPI_2,3400892088310,3,30.0,2.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,1309.25,-402.94791666666674,-876.3020833333333
1210,HOSPI_3,3400892088310,3,5484.0,6.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,4927.958333333333,338.9351851851852,217.10648148148175
1213,HOSPI_2,3400892203645,3,115.0,2.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,1434.375,-526.7592592592594,-792.6157407407406
1214,HOSPI_3,3400892203645,3,5785.0,9.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,5593.958333333333,153.73842592592592,37.303240740741046
1215,HOSPI_4,3400892203645,3,9100.0,1.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,9949.999999999998,832.4652777777791,-1682.4652777777774
1218,HOSPI_3,3400892508566,3,5370.0,3.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,4869.583333333334,-255.69444444444494,756.111111111111
1219,HOSPI_4,3400892508566,3,8850.0,1.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,6954.166666666666,2086.0937499999995,-190.2604166666656
1221,HOSPI_2,3400892669236,3,55.0,3.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,3514.9583333333335,-1018.4340277777779,-2441.5243055555557
1222,HOSPI_3,3400892669236,3,11720.0,12.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,10691.291666666668,266.4207175925917,762.2876157407404
1223,HOSPI_4,3400892669236,3,33600.0,1.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,25588.25,7624.25925925926,387.49074074073997
1225,HOSPI_2,3400892697789,3,10.0,1.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,330.8333333333333,-86.35416666666666,-234.47916666666666
1226,HOSPI_3,3400892697789,3,2520.0,3.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,2134.5833333333335,228.46643518518502,156.9502314814815
1227,HOSPI_4,3400892697789,3,11370.0,1.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,10840.0,2527.5,-1997.5
1230,HOSPI_3,3400892729589,3,5940.0,8.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,6339.166666666666,-238.9872685185179,-160.17939814814815
1231,HOSPI_4,3400892729589,3,15750.0,1.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,16958.75,2146.2326388888887,-3354.9826388888887
1233,HOSPI_2,3400892745848,3,20.0,1.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,1485.0,-53.72685185185206,-1411.273148148148
1234,HOSPI_3,3400892745848,3,440.0,2.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,445.41666666666663,49.432870370370374,-54.849537037037
1235,HOSPI_4,3400892745848,3,13020.0,1.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,12145.666666666666,2945.6076388888887,-2071.2743055555547
1237,HOSPI_2,3400892761527,3,30.0,1.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,5451.958333333332,-1999.071180555555,-3422.8871527777774
1238,HOSPI_3,3400892761527,3,34715.0,23.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,28927.083333333332,3967.2783564814804,1820.6383101851875
1239,HOSPI_4,3400892761527,3,7350.0,1.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,6077.083333333333,1374.9131944444443,-101.99652777777737
1241,HOSPI_2,3400892761695,3,30.0,1.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,7064.375,-2504.8651620370374,-4529.509837962963
1242,HOSPI_3,3400892761695,3,31150.0,12.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,26167.291666666664,3371.3958333333335,1611.3125000000023
1243,HOSPI_4,3400892761695,3,10420.0,1.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,8740.0,750.8043981481482,929.1956018518518
1245,HOSPI_2,3400893022634,3,90.0,2.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2187.9166666666665,-61.665509259259494,-2036.251157407407
1246,HOSPI_3,3400893022634,3,4500.0,2.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,3742.1666666666665,402.5086805555555,355.324652777778
1250,HOSPI_3,3400893736135,3,5200.0,6.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,5127.083333333334,-45.57870370370388,118.49537037036994
1251,HOSPI_4,3400893736135,3,6910.0,1.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,7583.749999999999,1017.5520833333336,-1691.3020833333326
1252,HOSPI_1,3400893826706,3,1.0,1.0,2017-03-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,928.25,-104.21006944444443,-823.0399305555555
1253,HOSPI_2,3400893826706,3,37.0,2.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,747.1250000000001,-130.99363425925932,-579.1313657407408
1254,HOSPI_3,3400893826706,3,7445.0,8.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,7479.25,11.415509259258783,-45.66550925925878
1255,HOSPI_4,3400893826706,3,5150.0,1.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,5239.583333333333,76.04745370370347,-165.6307870370365
1257,HOSPI_2,3400893875490,3,70.0,2.0,2017-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,4080.4999999999995,-1751.7835648148152,-2258.7164351851843
1258,HOSPI_3,3400893875490,3,15265.0,17.0,2017-03-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,14042.499999999998,1026.112268518519,196.3877314814829
1259,HOSPI_4,3400893875490,3,21810.0,2.0,2017-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,23187.083333333332,-3222.483796296296,1845.400462962964
1261,HOSPI_2,3400890837149,4,1860.0,5.0,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,1227.9166666666665,55.91435185185191,576.1689814814815
1262,HOSPI_3,3400890837149,4,4020.0,5.0,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,3863.333333333333,-89.99421296296288,246.66087962962985
1263,HOSPI_4,3400890837149,4,17400.0,2.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,16875.0,-814.9884259259263,1339.9884259259263
1265,HOSPI_2,3400891191226,4,2600.0,6.5,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,1410.8333333333333,-501.31365740740733,1690.4803240740741
1266,HOSPI_3,3400891191226,4,6230.0,13.0,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,6000.833333333334,-366.67013888888897,595.836805555555
1267,HOSPI_4,3400891191226,4,8620.0,1.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,8380.0,655.2777777777775,-415.2777777777775
1269,HOSPI_2,3400891225037,4,13320.0,13.0,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,7295.166666666666,3439.335648148149,2585.4976851851848
1270,HOSPI_3,3400891225037,4,8340.0,10.0,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,10072.083333333332,-891.6550925925912,-840.4282407407409
1271,HOSPI_4,3400891225037,4,24360.0,2.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,23270.000000000004,760.4398148148127,329.5601851851836
1273,HOSPI_2,3400891235203,4,1463.0,6.0,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,783.9999999999999,152.97337962962973,526.0266203703704
1274,HOSPI_3,3400891235203,4,1710.0,1.0,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,2814.999999999999,-473.622685185185,-631.3773148148141
1275,HOSPI_4,3400891235203,4,7950.0,1.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,6812.5,1083.1597222222222,54.34027777777783
1277,HOSPI_2,3400891996128,4,62390.0,26.0,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,34246.666666666664,12966.233796296296,15177.09953703704
1278,HOSPI_3,3400891996128,4,94100.0,32.0,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,104194.16666666666,-4111.22106481481,-5982.945601851847
1279,HOSPI_4,3400891996128,4,202800.0,2.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,203729.25,931.9809027777778,-1861.2309027777778
1281,HOSPI_2,3400892052120,4,1390.0,4.0,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,891.2499999999999,290.97800925925935,207.77199074074076
1282,HOSPI_3,3400892052120,4,1700.0,3.0,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,1722.5,124.26504629629626,-146.76504629629625
1283,HOSPI_4,3400892052120,4,8970.0,1.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,9121.25,-24.67013888888887,-126.57986111111113
1285,HOSPI_2,3400892065366,4,4748.0,10.0,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2734.6666666666665,1188.6666666666665,824.666666666667
1286,HOSPI_3,3400892065366,4,6910.0,10.5,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,7604.416666666665,-80.86342592592577,-613.5532407407394
1287,HOSPI_4,3400892065366,4,19500.0,2.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,18923.75,3.6631944444444002,572.5868055555557
1289,HOSPI_2,3400892075761,4,2550.0,6.5,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,1182.4999999999998,688.0034722222224,679.4965277777778
1290,HOSPI_3,3400892075761,4,2390.0,6.5,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,2528.3333333333335,183.15972222222214,-321.49305555555566
1291,HOSPI_4,3400892075761,4,8130.0,1.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,9752.5,-298.62847222222223,-1323.8715277777778
1293,HOSPI_2,3400892088310,4,3096.0,9.0,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,1529.9999999999998,966.9270833333336,599.0729166666666
1294,HOSPI_3,3400892088310,4,4836.0,6.0,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,4906.166666666666,-239.16898148148132,169.00231481481526
1297,HOSPI_2,3400892203645,4,3250.0,6.0,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,1740.4166666666665,964.1782407407406,545.4050925925928
1298,HOSPI_3,3400892203645,4,5675.0,8.5,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,5620.0,-81.57407407407408,136.57407407407408
1299,HOSPI_4,3400892203645,4,9750.0,2.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,10012.5,-153.99305555555574,-108.50694444444426
1302,HOSPI_3,3400892508566,4,4340.0,3.0,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,4901.25,-774.861111111111,213.61111111111097
1303,HOSPI_4,3400892508566,4,7650.0,2.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,6974.999999999999,985.0520833333335,-310.0520833333326
1305,HOSPI_2,3400892669236,4,7494.0,15.0,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,4161.291666666666,2124.5243055555557,1208.1840277777783
1306,HOSPI_3,3400892669236,4,10746.0,14.0,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,10642.208333333332,605.4623842592605,-501.6707175925926
1307,HOSPI_4,3400892669236,4,25650.0,1.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,25813.5,-3080.4907407407395,2916.9907407407395
1309,HOSPI_2,3400892697789,4,600.0,2.0,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,412.08333333333326,199.89583333333343,-11.979166666666686
1310,HOSPI_3,3400892697789,4,2200.0,3.0,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,2116.25,339.29976851851853,-255.54976851851853
1311,HOSPI_4,3400892697789,4,12780.0,2.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,11171.25,1296.875,311.875
1313,HOSPI_2,3400892729589,4,4590.0,8.5,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2352.333333333333,971.9872685185187,1265.6793981481483
1314,HOSPI_3,3400892729589,4,7010.0,10.0,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,6417.499999999999,41.84606481481511,550.6539351851858
1315,HOSPI_4,3400892729589,4,17940.0,1.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,16918.75,1846.232638888889,-824.9826388888889
1317,HOSPI_2,3400892745848,4,3490.0,12.0,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,1788.7499999999998,933.7731481481485,767.4768518518517
1318,HOSPI_3,3400892745848,4,200.0,1.0,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,434.16666666666663,-118.90046296296293,-115.2662037037037
1319,HOSPI_4,3400892745848,4,10680.0,1.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,12248.166666666666,-1894.392361111111,326.225694444445
1321,HOSPI_2,3400892761527,4,10840.0,14.0,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,6451.541666666666,1421.0329861111102,2967.4253472222235
1322,HOSPI_3,3400892761527,4,26410.0,24.0,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,28995.83333333333,-1033.5549768518497,-1552.2783564814788
1323,HOSPI_4,3400892761527,4,6250.0,1.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,6260.416666666667,-1312.586805555556,1302.1701388888891
1325,HOSPI_2,3400892761695,4,14850.0,15.5,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,8283.75,3493.9056712962965,3072.3443287037035
1326,HOSPI_3,3400892761695,4,24640.0,12.0,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,26256.04166666666,-1851.4166666666667,235.37500000000614
1327,HOSPI_4,3400892761695,4,10040.0,1.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,8798.333333333334,399.7627314814812,841.9039351851849
1329,HOSPI_2,3400893022634,4,4527.0,9.0,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2579.2083333333335,942.667824074074,1005.1238425925925
1330,HOSPI_3,3400893022634,4,3113.0,2.0,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,3735.5,-592.2413194444446,-30.25868055555543
1334,HOSPI_3,3400893736135,4,5540.0,8.5,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,5114.166666666666,306.9212962962966,118.91203703703735
1335,HOSPI_4,3400893736135,4,8060.0,2.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,7657.5,269.84374999999966,132.65625000000034
1337,HOSPI_2,3400893826706,4,1563.0,4.5,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,897.75,393.96469907407425,271.28530092592575
1338,HOSPI_3,3400893826706,4,6245.0,7.5,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,7531.208333333334,-1387.0844907407409,100.87615740740694
1339,HOSPI_4,3400893826706,4,4550.0,1.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,5281.25,-74.78587962963002,-656.46412037037
1341,HOSPI_2,3400893875490,4,9082.0,15.0,2017-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,4815.083333333333,2025.903935185185,2241.0127314814818
1342,HOSPI_3,3400893875490,4,12823.0,18.0,2017-04-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,14131.249999999998,-906.0543981481472,-402.19560185185094
1343,HOSPI_4,3400893875490,4,23040.0,1.0,2017-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,23294.583333333332,-728.1087962962961,473.52546296296396
1345,HOSPI_2,3400890837149,5,2260.0,5.0,2017-05-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,1435.0416666666665,546.9560185185185,278.002314814815
1346,HOSPI_3,3400890837149,5,3230.0,5.0,2017-05-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,3897.0833333333335,-226.03587962962985,-441.04745370370364
1347,HOSPI_4,3400890837149,5,18300.0,2.0,2017-05-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,17016.666666666664,2389.178240740742,-1105.844907407406
1349,HOSPI_2,3400891191226,5,2620.0,6.0,2017-05-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,1632.9166666666667,-87.98032407407428,1075.0636574074076
1350,HOSPI_3,3400891191226,5,5680.0,13.0,2017-05-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,6053.333333333333,-44.836805555555486,-328.49652777777754
1351,HOSPI_4,3400891191226,5,9920.0,2.0,2017-05-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,8423.333333333332,1221.9444444444455,274.7222222222224
1353,HOSPI_2,3400891225037,5,14468.0,8.0,2017-05-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,8463.5,516.0439814814803,5488.45601851852
1354,HOSPI_3,3400891225037,5,10120.0,9.0,2017-05-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,10169.583333333334,-565.6134259259261,516.0300925925922
1355,HOSPI_4,3400891225037,5,29800.0,2.0,2017-05-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,24098.333333333336,2727.106481481481,2974.5601851851834
1357,HOSPI_2,3400891235203,5,1770.0,5.0,2017-05-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,913.1666666666665,407.5150462962963,449.3182870370372
1358,HOSPI_3,3400891235203,5,470.0,1.0,2017-05-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,2488.3333333333326,-1343.4143518518517,-674.9189814814808
1359,HOSPI_4,3400891235203,5,8250.0,1.0,2017-05-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,6612.5,592.5347222222222,1044.9652777777778
1361,HOSPI_2,3400891996128,5,67046.0,33.0,2017-05-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,39239.166666666664,15166.108796296296,12640.72453703704
1362,HOSPI_3,3400891996128,5,101160.0,31.0,2017-05-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,104402.49999999999,-4290.3877314814745,1047.887731481489
1363,HOSPI_4,3400891996128,5,206200.0,1.0,2017-05-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,208695.87500000003,3952.8350694444493,-6448.710069444478
1365,HOSPI_2,3400892052120,5,1860.0,4.0,2017-05-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,1019.5833333333331,262.644675925926,577.7719907407409
1366,HOSPI_3,3400892052120,5,1800.0,3.0,2017-05-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,1687.4999999999998,-115.73495370370374,228.23495370370398
1367,HOSPI_4,3400892052120,5,8640.0,1.0,2017-05-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,9051.25,-69.67013888888887,-341.57986111111114
1369,HOSPI_2,3400892065366,5,5665.0,7.0,2017-05-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,3174.333333333333,357.22916666666634,2133.4375000000005
1370,HOSPI_3,3400892065366,5,7480.0,8.0,2017-05-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,7630.416666666666,165.1574074074068,-315.5740740740729
