HOSPI_CODE_UCD,LIT_HC,LIT_HP,N_UFS,PN_MEDICAL,POPULATION,P_MEDICAL,QUANTITY,QUANTITY_MA,SEJ_MCO,SEJ_PSY,SEJ_SSR,YEAR,MONTH_1.0,MONTH_2.0,MONTH_3.0,MONTH_4.0,MONTH_5.0,MONTH_6.0,MONTH_7.0,MONTH_8.0,MONTH_9.0,MONTH_10.0,MONTH_11.0,MONTH_12.0,UCD_3400890837149,UCD_3400891191226,UCD_3400891225037,UCD_3400891235203,UCD_3400891996128,UCD_3400892052120,UCD_3400892065366,UCD_3400892075761,UCD_3400892088310,UCD_3400892203645,UCD_3400892508566,UCD_3400892669236,UCD_3400892697789,UCD_3400892729589,UCD_3400892745848,UCD_3400892761527,UCD_3400892761695,UCD_3400893022634,UCD_3400893736135,UCD_3400893826706,UCD_3400893875490
3400892761695,1159.0,139.0,15.0,5007.0,541454.0,703.0,15450.0,0.1807745880216114,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400893875490,1159.0,139.0,15.0,5007.0,541454.0,703.0,9661.0,0.1823877407588411,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892761527,1159.0,139.0,12.0,5007.0,541454.0,703.0,13225.0,0.17542774971411973,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400892745848,1159.0,139.0,9.0,5007.0,541454.0,703.0,3990.0,0.20697203529811406,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400892088310,1159.0,139.0,5.0,5007.0,541454.0,703.0,1992.0,0.17863626146654177,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3400891191226,1159.0,139.0,2.0,5007.0,541454.0,703.0,2620.0,0.18302306354190392,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891191226,1159.0,139.0,2.0,5007.0,541454.0,703.0,1490.0,0.14905541316538454,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892729589,1159.0,139.0,6.0,5007.0,541454.0,703.0,4880.0,0.18871677408824286,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400893022634,1159.0,139.0,13.0,5007.0,541454.0,703.0,5000.0,0.1671451539503756,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3400892697789,1159.0,139.0,2.0,5007.0,541454.0,703.0,780.0,0.19130053115260395,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400890837149,1159.0,139.0,7.0,5007.0,541454.0,703.0,2750.0,0.16989719680079238,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892745848,1159.0,139.0,7.0,5007.0,541454.0,703.0,4950.0,0.1999715105747955,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400892075761,1159.0,139.0,4.0,5007.0,541454.0,703.0,2140.0,0.1717951694580364,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892052120,1159.0,139.0,4.0,5007.0,541454.0,703.0,1810.0,0.18289012634084986,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891225037,1159.0,139.0,14.0,5007.0,541454.0,703.0,13530.0,0.14898889930599238,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893736135,1159.0,139.0,7.0,5007.0,541454.0,703.0,4318.0,0.18285485449973632,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400892669236,1159.0,139.0,18.0,5007.0,541454.0,703.0,8700.0,0.18672130845109222,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400892761695,1159.0,139.0,14.0,5007.0,541454.0,703.0,15450.0,0.17382959663917644,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400891996128,1159.0,139.0,27.0,5007.0,541454.0,703.0,72340.0,0.19502069650710432,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892088310,1159.0,139.0,8.0,5007.0,541454.0,703.0,2590.0,0.164835943715037,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3400892203645,1159.0,139.0,6.0,5007.0,541454.0,703.0,3750.0,0.18663812600748775,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400892065366,1159.0,139.0,10.0,5007.0,541454.0,703.0,8351.0,0.18006031109551027,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892508566,1159.0,139.0,1.0,5007.0,541454.0,703.0,40.0,0.25514914637385894,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3400893826706,1159.0,139.0,5.0,5007.0,541454.0,703.0,1506.0,0.157791096335747,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400893875490,1159.0,139.0,13.5,5007.0,541454.0,703.0,8734.0,0.1789590000771316,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400891235203,1159.0,139.0,4.0,5007.0,541454.0,703.0,1290.0,0.15129311017465658,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761527,1159.0,139.0,10.0,5007.0,541454.0,703.0,11585.0,0.16648935538703932,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400891225037,1159.0,139.0,15.0,5007.0,541454.0,703.0,15630.0,0.14553991586413675,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892745848,1159.0,139.0,9.0,5007.0,541454.0,703.0,3290.0,0.1861226464482305,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400892052120,1159.0,139.0,3.0,5007.0,541454.0,703.0,1700.0,0.17465492365383223,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892508566,1159.0,139.0,1.0,5007.0,541454.0,703.0,40.0,0.22513159974164024,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3400891191226,1159.0,139.0,5.0,5007.0,541454.0,703.0,2780.0,0.15397178361461758,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892697789,1159.0,139.0,2.0,5007.0,541454.0,703.0,690.0,0.17045844993753428,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400893826706,1159.0,139.0,6.0,5007.0,541454.0,703.0,1944.0,0.156654186654147,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400892761695,1159.0,139.0,13.0,5007.0,541454.0,703.0,16840.0,0.17777688396645852,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400890837149,1159.0,139.0,6.0,5007.0,541454.0,703.0,3070.0,0.19058980410345297,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893736135,1159.0,139.0,6.0,5007.0,541454.0,703.0,3564.0,0.1837246792530609,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400892088310,1159.0,139.0,4.0,5007.0,541454.0,703.0,2429.0,0.14954254676321485,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3400892065366,1159.0,139.0,10.5,5007.0,541454.0,703.0,8403.0,0.1886535039460672,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893875490,1159.0,139.0,13.0,5007.0,541454.0,703.0,8529.0,0.1789058413068725,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400891235203,1159.0,139.0,3.0,5007.0,541454.0,703.0,1530.0,0.17622208855570795,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891996128,1159.0,139.0,24.0,5007.0,541454.0,703.0,72460.0,0.19074032643944988,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893022634,1159.0,139.0,8.5,5007.0,541454.0,703.0,5235.0,0.16775933561843473,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3400892761527,1159.0,139.0,10.0,5007.0,541454.0,703.0,12865.0,0.17723895066987022,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400892203645,1159.0,139.0,5.5,5007.0,541454.0,703.0,4186.0,0.19426815159954258,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400892669236,1159.0,139.0,16.0,5007.0,541454.0,703.0,7676.0,0.17655548651529773,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400892729589,1159.0,139.0,4.5,5007.0,541454.0,703.0,5600.0,0.20328302782592828,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400892075761,1159.0,139.0,5.0,5007.0,541454.0,703.0,2690.0,0.18611143357953946,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892669236,1159.0,139.0,19.0,5007.0,541454.0,703.0,8228.0,0.17119772957446147,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400892761695,1159.0,139.0,13.0,5007.0,541454.0,703.0,15635.0,0.17846579732074833,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400893736135,1159.0,139.0,7.0,5007.0,541454.0,703.0,3710.0,0.17089844983963104,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400892088310,1159.0,139.0,5.5,5007.0,541454.0,703.0,2441.0,0.15911958334810763,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3400891996128,1159.0,139.0,23.0,5007.0,541454.0,703.0,94430.0,0.2003900061223029,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891191226,1159.0,139.0,5.0,5007.0,541454.0,703.0,2720.0,0.1562064974551781,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892052120,1159.0,139.0,3.0,5007.0,541454.0,703.0,2080.0,0.1918115959184523,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893826706,1159.0,139.0,3.5,5007.0,541454.0,703.0,1772.0,0.1562353251925049,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400892761527,1159.0,139.0,9.0,5007.0,541454.0,703.0,11920.0,0.17109968509258608,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400892745848,1159.0,139.0,8.0,5007.0,541454.0,703.0,3750.0,0.1824701987664991,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400892065366,1159.0,139.0,8.5,5007.0,541454.0,703.0,7337.0,0.2033581620459396,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400890837149,1159.0,139.0,7.5,5007.0,541454.0,703.0,2640.0,0.1842731134531671,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891225037,1159.0,139.0,15.0,5007.0,541454.0,703.0,20040.0,0.17676040139510069,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893022634,1159.0,139.0,12.0,5007.0,541454.0,703.0,5112.0,0.16831867963756,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3400892075761,1159.0,139.0,4.0,5007.0,541454.0,703.0,2060.0,0.1826649255502887,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892729589,1159.0,139.0,4.0,5007.0,541454.0,703.0,4160.0,0.18871677408824286,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400892508566,1159.0,139.0,1.0,5007.0,541454.0,703.0,50.0,0.19511405310942156,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3400892697789,1159.0,139.0,2.0,5007.0,541454.0,703.0,1070.0,0.18906745102241793,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400891235203,1159.0,139.0,3.0,5007.0,541454.0,703.0,1110.0,0.16891531903022738,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892203645,1159.0,139.0,4.5,5007.0,541454.0,703.0,3230.0,0.19540565541487184,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400893875490,1159.0,139.0,11.0,5007.0,541454.0,703.0,8265.0,0.16962963589666627,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892065366,1159.0,139.0,9.5,5007.0,541454.0,703.0,5447.0,0.17884477104592264,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892203645,1159.0,139.0,5.0,5007.0,541454.0,703.0,3615.0,0.19304314749072643,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400892761695,1159.0,139.0,13.0,5007.0,541454.0,703.0,13625.0,0.17166976017707872,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400892669236,1159.0,139.0,21.0,5007.0,541454.0,703.0,7200.0,0.16076054072867654,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400891235203,1159.0,139.0,2.0,5007.0,541454.0,703.0,1230.0,0.16633645919770482,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761527,1159.0,139.0,10.0,5007.0,541454.0,703.0,10495.0,0.16597186939968206,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400893022634,1159.0,139.0,6.0,5007.0,541454.0,703.0,4674.0,0.16474326492707295,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3400891996128,1159.0,139.0,24.0,5007.0,541454.0,703.0,82760.0,0.20911827541877243,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892729589,1159.0,139.0,5.0,5007.0,541454.0,703.0,5270.0,0.19374406520124932,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400893875490,1159.0,139.0,14.5,5007.0,541454.0,703.0,8400.0,0.1674102572383504,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400893826706,1159.0,139.0,4.0,5007.0,541454.0,703.0,1854.5,0.16666198371981014,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400893736135,1159.0,139.0,10.0,5007.0,541454.0,703.0,3920.0,0.1650308184527976,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400892075761,1159.0,139.0,3.0,5007.0,541454.0,703.0,1760.0,0.1725905174647866,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400890837149,1159.0,139.0,7.0,5007.0,541454.0,703.0,2270.0,0.17381790134234912,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892697789,1159.0,139.0,2.0,5007.0,541454.0,703.0,690.0,0.1823682106318598,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400892508566,1159.0,139.0,1.0,5007.0,541454.0,703.0,40.0,0.19511405310942156,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3400892052120,1159.0,139.0,3.0,5007.0,541454.0,703.0,1390.0,0.17739999121617145,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891191226,1159.0,139.0,5.0,5007.0,541454.0,703.0,2750.0,0.18436389184624022,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891225037,1159.0,139.0,18.5,5007.0,541454.0,703.0,15690.0,0.18452061413927584,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892088310,1159.0,139.0,6.5,5007.0,541454.0,703.0,2525.0,0.15773315266209867,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3400892745848,1159.0,139.0,8.0,5007.0,541454.0,703.0,3140.0,0.15492465583344128,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400892729589,1159.0,139.0,5.0,5007.0,541454.0,703.0,5840.0,0.1968377828092533,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400892697789,1159.0,139.0,1.5,5007.0,541454.0,703.0,930.0,0.20023285167334812,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400893736135,1159.0,139.0,7.0,5007.0,541454.0,703.0,4946.0,0.1854053575899931,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400891225037,1159.0,139.0,13.0,5007.0,541454.0,703.0,22540.0,0.20934610953846577,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891235203,1159.0,139.0,3.0,5007.0,541454.0,703.0,1650.0,0.17149417886274992,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761527,1159.0,139.0,11.0,5007.0,541454.0,703.0,15060.0,0.17629806705649334,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400892052120,1159.0,139.0,4.0,5007.0,541454.0,703.0,2130.0,0.1921547293637447,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891191226,1159.0,139.0,5.0,5007.0,541454.0,703.0,3070.0,0.19084456198386562,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892065366,1159.0,139.0,10.0,5007.0,541454.0,703.0,10761.0,0.19874923935791988,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761695,1159.0,139.0,12.5,5007.0,541454.0,703.0,17274.0,0.1732859136676829,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400892203645,1159.0,139.0,5.0,5007.0,541454.0,703.0,4260.0,0.19433815183433206,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400893875490,1159.0,139.0,15.5,5007.0,541454.0,703.0,9447.0,0.17351022612557776,74663.0,1193.0,237.0,2018.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
