HOSPI_CODE_UCD,QUANTITY,N_UFS,DATE,N_ETB,POPULATION,P_MEDICAL,PN_MEDICAL,LIT_HC,LIT_HP,SEJ_MCO,SEJ_HAD,SEJ_PSY,SEJ_SSR,SEJ_SLD,MONTH_1,MONTH_2,MONTH_3,MONTH_4,MONTH_5,MONTH_6,MONTH_7,MONTH_8,MONTH_9,MONTH_10,MONTH_11,MONTH_12,YEAR_2016,YEAR_2017,YEAR_2018,YEAR_2019,HOSPI_HOSPI_1,HOSPI_HOSPI_2,HOSPI_HOSPI_3,HOSPI_HOSPI_4,ID_SITE_RATTACHE,CLUSTER
3400892508566,3570.0,3.0,2018-12-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,HOSPI_1,1
3400892508566,20.0,1.0,2018-12-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,HOSPI_2,0
3400892508566,4710.0,3.0,2018-12-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,HOSPI_3,11
3400892508566,7300.0,1.0,2018-12-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,HOSPI_4,7
3400892669236,9934.0,16.0,2018-12-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,HOSPI_1,1
3400892669236,8431.0,23.0,2018-12-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,HOSPI_2,0
3400892669236,10964.0,12.0,2018-12-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,HOSPI_3,11
3400892669236,19374.0,1.0,2018-12-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,HOSPI_4,2
3400892697789,990.0,2.0,2018-12-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,HOSPI_1,1
3400892697789,1050.0,3.0,2018-12-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,HOSPI_2,0
3400892697789,1420.0,2.0,2018-12-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,HOSPI_3,11
3400892697789,9780.0,2.0,2018-12-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,HOSPI_4,7
3400892729589,4755.0,7.0,2018-12-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,HOSPI_1,1
3400892729589,4460.0,10.0,2018-12-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,HOSPI_2,0
3400892729589,6250.0,9.0,2018-12-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,HOSPI_3,11
3400892729589,19200.0,1.0,2018-12-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,HOSPI_4,2
3400892745848,7650.0,10.0,2018-12-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,HOSPI_1,1
3400892745848,3740.0,10.0,2018-12-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,HOSPI_2,0
3400892745848,760.0,2.0,2018-12-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,HOSPI_3,11
3400892745848,13080.0,1.0,2018-12-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,HOSPI_4,7
3400892761527,5828.0,6.0,2018-12-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,HOSPI_1,1
3400892761527,13013.0,11.0,2018-12-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,HOSPI_2,0
3400892761527,28825.0,19.0,2018-12-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,HOSPI_3,13
3400892761527,7500.0,1.0,2018-12-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,HOSPI_4,7
3400892761695,1245.0,2.0,2018-12-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,HOSPI_1,1
3400892761695,15223.0,12.0,2018-12-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,HOSPI_2,0
3400892761695,25335.0,13.0,2018-12-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,HOSPI_3,13
3400892761695,9220.0,1.0,2018-12-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,HOSPI_4,7
3400893022634,3090.0,6.0,2018-12-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,HOSPI_1,1
3400893022634,5009.0,6.0,2018-12-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,HOSPI_2,0
3400893022634,3130.0,2.0,2018-12-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,HOSPI_3,11
3400893022634,3040.0,1.0,2018-12-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,HOSPI_4,7
3400893736135,1723.0,4.0,2018-12-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,HOSPI_1,1
3400893736135,3790.0,9.0,2018-12-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,HOSPI_2,0
3400893736135,5540.0,7.0,2018-12-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,HOSPI_3,11
3400893736135,7180.0,1.0,2018-12-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,HOSPI_4,7
3400893826706,2735.0,4.0,2018-12-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,HOSPI_1,1
3400893826706,1857.0,7.0,2018-12-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,HOSPI_2,0
3400893826706,9320.0,8.0,2018-12-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,HOSPI_3,11
3400893826706,6100.0,2.0,2018-12-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,HOSPI_4,7
3400893875490,9572.0,13.0,2018-12-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,HOSPI_1,1
3400893875490,8815.0,16.0,2018-12-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,HOSPI_2,0
3400893875490,12131.0,16.0,2018-12-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,HOSPI_3,11
3400893875490,20570.0,1.0,2018-12-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,HOSPI_4,2
3400890837149,2840.0,5.0,2019-01-01,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,HOSPI_1,1
3400890837149,2600.0,6.0,2019-01-01,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,HOSPI_2,0
3400890837149,4650.0,7.0,2019-01-01,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,HOSPI_3,5
3400890837149,17200.0,1.0,2019-01-01,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,HOSPI_4,9
3400891191226,2710.0,6.0,2019-01-01,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,HOSPI_1,1
3400891191226,3140.0,7.0,2019-01-01,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,HOSPI_2,0
3400891191226,5890.0,12.0,2019-01-01,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,HOSPI_3,5
3400891191226,10080.0,1.0,2019-01-01,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,HOSPI_4,6
3400891225037,18460.0,10.0,2019-01-01,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,HOSPI_1,1
3400891225037,21360.0,24.0,2019-01-01,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,HOSPI_2,0
3400891225037,12460.0,10.0,2019-01-01,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,HOSPI_3,5
3400891225037,28040.0,1.0,2019-01-01,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,HOSPI_4,9
3400891235203,509.0,2.0,2019-01-01,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,HOSPI_1,1
3400891235203,1400.0,2.0,2019-01-01,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,HOSPI_2,0
3400891235203,300.0,1.0,2019-01-01,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,HOSPI_3,5
3400891235203,5700.0,1.0,2019-01-01,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,HOSPI_4,6
3400892052120,3042.0,5.0,2019-01-01,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,HOSPI_1,1
3400892052120,1870.0,3.0,2019-01-01,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,HOSPI_2,0
3400892052120,1180.0,4.0,2019-01-01,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,HOSPI_3,5
3400892052120,6240.0,1.0,2019-01-01,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,HOSPI_4,6
3400892065366,5384.0,6.0,2019-01-01,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,HOSPI_1,1
3400892065366,8526.0,12.0,2019-01-01,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,HOSPI_2,0
3400892065366,8983.0,10.0,2019-01-01,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,HOSPI_3,5
3400892065366,23640.0,1.0,2019-01-01,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,HOSPI_4,9
3400892075761,1410.0,6.0,2019-01-01,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,HOSPI_1,1
3400892075761,2090.0,4.0,2019-01-01,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,HOSPI_2,0
3400892075761,3660.0,8.0,2019-01-01,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,HOSPI_3,5
3400892075761,10170.0,1.0,2019-01-01,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,HOSPI_4,6
3400892088310,3027.0,5.0,2019-01-01,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,HOSPI_1,1
3400892088310,3299.0,9.0,2019-01-01,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,HOSPI_2,0
3400892088310,5000.0,5.0,2019-01-01,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,HOSPI_3,5
3400892088310,5280.0,1.0,2019-01-01,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,HOSPI_4,6
3400892203645,1360.0,3.0,2019-01-01,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,HOSPI_1,1
3400892203645,3915.0,6.0,2019-01-01,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,HOSPI_2,0
3400892203645,3710.0,9.0,2019-01-01,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,HOSPI_3,5
3400892203645,10550.0,2.0,2019-01-01,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,HOSPI_4,6
3400892508566,3110.0,2.0,2019-01-01,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,HOSPI_1,1
3400892508566,70.0,1.0,2019-01-01,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,HOSPI_2,0
3400892508566,5450.0,4.0,2019-01-01,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,HOSPI_3,5
3400892508566,7650.0,1.0,2019-01-01,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,HOSPI_4,6
3400892669236,10087.0,11.0,2019-01-01,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,HOSPI_1,1
3400892669236,10093.0,20.0,2019-01-01,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,HOSPI_2,0
3400892669236,11252.0,12.0,2019-01-01,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,HOSPI_3,5
3400892669236,26626.0,1.0,2019-01-01,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,HOSPI_4,9
3400892697789,1230.0,2.0,2019-01-01,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,HOSPI_1,1
3400892697789,1180.0,3.0,2019-01-01,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,HOSPI_2,0
3400892697789,2220.0,3.0,2019-01-01,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,HOSPI_3,5
3400892697789,10890.0,1.0,2019-01-01,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,HOSPI_4,6
3400892729589,3870.0,5.0,2019-01-01,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,HOSPI_1,1
3400892729589,4270.0,4.0,2019-01-01,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,HOSPI_2,0
3400892729589,7200.0,9.0,2019-01-01,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,HOSPI_3,5
3400892729589,16740.0,1.0,2019-01-01,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,HOSPI_4,9
3400892745848,8092.0,8.0,2019-01-01,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,HOSPI_1,1
3400892745848,4930.0,13.0,2019-01-01,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,HOSPI_2,0
3400892745848,340.0,1.0,2019-01-01,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,HOSPI_3,5
3400892745848,18540.0,1.0,2019-01-01,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,HOSPI_4,9
3400892761527,3757.0,4.0,2019-01-01,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,HOSPI_1,1
3400892761527,12590.0,9.0,2019-01-01,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,HOSPI_2,0
3400892761527,31480.0,18.0,2019-01-01,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,HOSPI_3,14
3400892761527,6300.0,1.0,2019-01-01,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,HOSPI_4,6
3400892761695,1740.0,2.0,2019-01-01,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,HOSPI_1,1
3400892761695,16905.0,13.0,2019-01-01,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,HOSPI_2,0
3400892761695,23655.0,13.0,2019-01-01,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,HOSPI_3,14
3400892761695,7970.0,1.0,2019-01-01,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,HOSPI_4,6
3400893022634,3823.0,8.0,2019-01-01,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,HOSPI_1,1
3400893022634,5976.0,16.0,2019-01-01,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,HOSPI_2,0
3400893022634,3600.0,2.0,2019-01-01,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,HOSPI_3,5
